;PW + Busse/Car;;;;;;;;;;LW;;;;;;;;;;Gesamtergebnis;;;;;;;;;
Datum;UMF. BERN OST;SAN BERNARDINO;BASEL; CHIASSO;SIMPLON;GOTTHARDTUNNEL;COPPET;WUERENLOS;RENENS;AESCHERTUNNEL;UMF. BERN OST;SAN BERNARDINO;BASEL; CHIASSO;SIMPLON;GOTTHARDTUNNEL;COPPET;WUERENLOS;RENENS;AESCHERTUNNEL;UMF. BERN OST;SAN BERNARDINO;BASEL; CHIASSO;SIMPLON;GOTTHARDTUNNEL;COPPET;WUERENLOS;RENENS;AESCHERTUNNEL
2006.666667;68999.48948;4964.153362;NA;33123.1459;2357.952855;13485.32348;58090.67579;NA;NA;NA;2619.090935;395.3464662;NA;3533.975434;201.8921788;2600.162368;636.429018;NA;NA;NA;71620.09172;5342.662357;68240.5997;35063.29877;2559.845034;16085.48585;70121.24369;NA;NA;NA
2006.6875;69693.23015;5881.757039;NA;35448.68131;2376.441784;13411.15348;58440.56219;NA;NA;NA;2652.944511;424.4161844;NA;3634.205113;211.7649988;2445.107291;609.1181003;NA;NA;NA;72347.67926;6288.913378;68715.10846;37511.85021;2588.206783;15856.26077;70365.37676;NA;NA;NA
2006.708333;67213.10192;4955.396283;NA;33499.84726;2046.113305;13248.66511;58048.06925;NA;NA;NA;2529.567753;152.92325;NA;3576.838287;205.9155232;2686.732164;648.6478071;NA;NA;NA;69744.1238;5091.113932;67036.91599;35714.30754;2252.028828;15935.39727;69415.58261;NA;NA;NA
2006.729167;67165.94536;5433.683545;NA;34399.11632;2227.286929;13129.65042;57233.0614;NA;NA;NA;2311.854717;390.1157494;NA;3566.191887;193.9804654;2339.668124;600.3413707;NA;NA;NA;69479.20375;5806.647938;66533.62704;36700.4014;2421.267394;15469.31854;68108.65945;NA;NA;NA
2006.75;66166.52016;4397.171343;NA;40380.74906;2075.047752;13403.86621;57226.79476;NA;NA;NA;2595.922696;318.0648955;NA;2716.22042;206.882669;2577.23263;564.0359134;NA;NA;NA;68763.79607;4698.139127;67340.52699;40918.17205;2281.930421;15981.09884;67650.76402;NA;NA;NA
2006.770833;68825.62089;5183.466744;NA;40930.21673;2383.079766;13464.11644;57724.46931;NA;NA;NA;2296.288605;363.7360688;NA;2719.195371;185.4763845;2178.506367;542.5848858;NA;NA;NA;71123.13662;5529.294165;65133.16087;40066.49366;2568.55615;15642.6228;68127.77321;NA;NA;NA
2006.791667;69079.25786;5197.683109;NA;41508.5931;2050.827416;12885.97381;58317.9454;NA;NA;NA;2560.702222;450.1240274;NA;2741.16429;209.3978317;2543.503188;561.708524;NA;NA;NA;71641.06117;5629.087553;68275.21371;39340.44155;2260.225247;15429.477;69977.19927;NA;NA;NA
2006.8125;69708.77914;5564.336132;NA;42074.9225;2001.812081;13345.85613;57550.25756;NA;NA;NA;2803.300674;448.9030888;NA;2738.630962;210.2843789;2752.561944;551.0952611;NA;NA;NA;72513.05488;5993.708703;69337.93162;38498.52152;2212.09646;16098.41807;70108.10355;NA;NA;NA
2006.833333;69357.33905;5835.299095;NA;42417.06742;2039.762537;13013.40075;57743.34097;NA;NA;NA;2715.074415;560.0892318;NA;2687.086036;230.3706456;2428.354797;542.5208325;NA;NA;NA;72073.2;6375.217792;69280.05402;37135.29492;2270.133182;15441.75554;69818.7044;NA;NA;NA
2006.854167;68228.81749;5862.80206;NA;42878.98164;1906.201288;13897.5001;57917.08892;NA;NA;NA;2712.532604;461.3795791;NA;2607.399738;225.9921598;2764.362146;547.0147102;NA;NA;NA;70941.9481;6303.371087;70326.22583;36039.51309;2132.193448;16661.86225;70078.54339;NA;NA;NA
2006.875;68824.28522;5745.609356;NA;43188.27682;1941.513402;13729.83569;58045.82982;NA;NA;NA;2509.053164;402.9403169;NA;2571.785249;224.8763084;2591.548895;509.9648134;NA;NA;NA;71333.74785;6127.099104;69752.47892;34862.561;2166.38971;16321.38459;71009.40867;NA;NA;NA
2006.895833;70075.06451;5906.861374;NA;43262.23165;1969.412258;13977.89829;58380.52504;NA;NA;NA;2630.494533;466.8400782;NA;2603.668008;230.2151944;2806.607016;503.4226928;NA;NA;NA;72705.74189;6352.050585;70095.79972;33378.39264;2199.627452;16784.50531;72451.50843;NA;NA;NA
2006.916667;70329.48136;5945.261356;NA;43658.30254;1933.967045;14334.58813;57632.6161;NA;NA;NA;2508.342574;451.2384149;NA;2706.685537;219.2084353;2624.578511;489.9099755;NA;NA;NA;72837.78016;6374.648607;69466.05953;32162.86156;2153.17548;16959.16664;71900.92038;NA;NA;NA
2006.9375;69717.44002;6018.760206;NA;44105.2697;1948.865065;14677.0042;57199.25893;NA;NA;NA;2570.984079;480.2086408;NA;2763.641405;209.0428193;2756.466112;476.2060118;NA;NA;NA;72288.15371;6476.917386;70921.71333;31361.85219;2157.907884;17433.47031;69456.31336;NA;NA;NA
2006.958333;69748.43987;5866.908689;NA;43114.04905;1903.370273;14215.83457;56837.95466;NA;NA;NA;2593.322884;455.092421;NA;2738.69934;242.1756362;2724.880623;488.0969527;NA;NA;NA;72341.2267;6299.387747;70922.76589;28084.66557;2145.545909;16940.71519;71201.07282;NA;NA;NA
2006.979167;66846.61998;6054.832395;NA;45928.08073;2252.107671;14667.95754;62007.81742;NA;NA;NA;2304.886978;446.4090388;NA;3133.048709;164.2551963;2419.688491;943.7025206;NA;NA;NA;69150.70524;6478.066168;67090.7104;31184.90079;2416.362867;17087.64603;70649.11693;NA;NA;NA
2007;63977.10106;5942.132632;NA;43551.49507;2023.726327;14690.31412;61161.14704;NA;NA;NA;2168.614519;458.9828091;NA;2782.829677;183.9534211;2518.01596;786.7224859;NA;NA;NA;66145.06981;6392.637757;63035.10812;34717.41127;2207.679748;17208.33008;68351.74798;NA;NA;NA
2007.020833;67948.05969;5820.274685;NA;42751.31257;1920.219351;13946.79385;57343.542;NA;NA;NA;2587.675069;464.4056927;NA;1979.490314;216.96926;2796.687863;344.9048806;NA;NA;NA;70534.93206;6275.798624;66445.21822;34965.93065;2137.188611;16743.48171;70424.58121;NA;NA;NA
2007.041667;67552.16191;5868.279438;NA;42857.5423;1903.408486;14399.7655;55383.50204;NA;NA;NA;2568.756937;465.7463404;NA;1739.828212;214.1161932;2744.338305;308.3774429;NA;NA;NA;70119.9592;6324.739955;66900.07415;35262.39114;2117.524679;17144.1038;68918.23385;NA;NA;NA
2007.0625;66148.41047;5669.001982;NA;43561.25338;1825.445699;13398.67488;54335.77413;NA;NA;NA;2690.269097;420.6231193;NA;1842.673229;200.0944535;2718.881976;239.2322515;NA;NA;NA;68837.56298;6079.935208;63978.73932;35058.489;2025.540152;16117.55685;66589.61813;NA;NA;NA
2007.083333;68907.55101;5965.620614;NA;43700.5046;1986.137544;14138.53511;54474.4143;NA;NA;NA;2653.830275;487.471509;NA;1804.526305;224.3235543;2815.176959;276.4883099;NA;NA;NA;71560.11484;6442.823923;66897.58775;35749.24857;2210.461098;16953.71207;69660.51568;NA;NA;NA
2007.104167;67262.65829;5374.469306;NA;43051.71329;1700.231308;13857.23271;54269.06379;NA;NA;NA;2691.440384;455.8605409;NA;1666.072368;209.8980398;2782.460962;223.1886176;NA;NA;NA;69952.6826;5819.485227;65799.82715;35836.55638;1910.129348;16639.69367;69631.86766;NA;NA;NA
2007.125;70736.61208;6583.457301;NA;43025.53702;2201.166681;14629.21403;53046.39601;NA;NA;NA;2580.826618;445.6438643;NA;1711.800862;220.1110121;2670.282054;206.2108131;NA;NA;NA;73315.873;7017.680127;66120.36961;36000.65381;2421.277693;17299.49609;70286.34514;NA;NA;NA
2007.145833;66281.41714;5893.583489;NA;42744.74418;1939.958455;14309.40837;51892.55528;NA;NA;NA;2444.716706;403.4823259;NA;1699.302937;214.5055428;2525.558452;173.1350278;NA;NA;NA;68724.4912;6285.323574;63597.56199;35551.39533;2154.463998;16834.96682;65633.9707;NA;NA;NA
2007.166667;69526.09892;6025.826356;NA;41678.38871;2048.858648;14093.0058;49542.42488;NA;NA;NA;2522.578205;452.163623;NA;1526.769296;229.9284349;2718.521784;177.2407207;NA;NA;NA;72046.95753;6465.926537;70019.29529;35729.0133;2278.787083;16811.52759;68854.04394;NA;NA;NA
2007.1875;70470.9292;6014.005404;NA;41523.35367;2212.850213;14138.09261;46827.90269;NA;NA;NA;2684.065483;474.6577077;NA;1483.259668;247.0586297;2812.608752;145.800646;NA;NA;NA;73153.19814;6476.278468;70547.55785;35881.85541;2459.908843;16950.70136;72510.75675;NA;NA;NA
2007.208333;66051.29074;5498.956455;NA;41705.70387;2079.627979;13180.91442;50364.40511;NA;NA;NA;2622.743391;450.5630533;NA;1499.316372;198.2238992;2726.157791;106.8439991;NA;NA;NA;68672.30413;5936.828191;65373.34132;35518.20629;2277.851878;15907.07221;73085.33623;NA;NA;NA
2007.229167;70873.19166;4598.246652;NA;40317.14986;1666.386375;11994.13027;51741.01392;NA;NA;NA;2754.537515;455.8307239;NA;1413.711573;231.1861069;2919.661849;342.4057103;NA;NA;NA;73626.06571;5041.079385;67010.34381;35477.89647;1897.572482;14913.79212;72366.54403;NA;NA;NA
2007.25;68092.37347;7532.755059;NA;40359.07143;2924.047497;15860.56304;50063.23166;NA;NA;NA;2069.342469;401.2364021;NA;1892.997015;191.8481376;2236.167807;335.5076007;NA;NA;NA;70160.11901;7920.686797;67729.37532;38898.35936;3115.895635;18096.73084;67666.71365;NA;NA;NA
2007.270833;67582.51836;8052.821644;NA;40187.38037;3304.919025;16288.8774;50385.18551;NA;NA;NA;2024.619852;380.9000505;NA;1726.945579;177.2255272;2064.340885;367.4414028;NA;NA;NA;69605.69039;8420.016574;67066.19391;37808.70714;3482.144552;18353.21829;68269.18792;NA;NA;NA
2007.291667;70482.30951;4941.397517;NA;39655.51107;2207.043605;12735.19111;50939.95787;NA;NA;NA;2658.855001;461.7797355;NA;1605.638496;235.7799877;2786.579934;356.9467545;NA;NA;NA;73139.86579;5389.071676;67363.88601;37768.36917;2442.823593;15521.77104;73731.04185;NA;NA;NA
2007.3125;70114.02071;5411.793651;NA;40478.15921;2397.718118;12770.8018;49281.05067;NA;NA;NA;2588.227156;429.4016458;NA;1710.569196;292.8267827;2563.272487;291.4533835;NA;NA;NA;72701.09845;5826.686602;66691.58135;37828.8107;2690.544901;15334.07429;70572.20526;NA;NA;NA
2007.333333;69384.79187;4815.802201;NA;40669.82615;1575.834375;12832.02112;49126.39376;NA;NA;NA;2606.990429;420.4142955;NA;1699.259588;211.4603099;2526.739974;442.2386789;NA;NA;NA;71990.85212;5221.584047;66040.70382;37107.56756;1787.294685;15358.7611;70357.5766;NA;NA;NA
2007.354167;70352.51607;4138.200638;NA;40026.99652;1752.118651;11587.73335;48726.19287;NA;NA;NA;2784.558281;506.6896844;NA;1603.502528;233.6957998;2889.483833;382.7778398;NA;NA;NA;73136.36342;4630.134117;67388.35681;37923.82134;1985.814451;14477.21718;73299.53054;NA;NA;NA
2007.375;65390.70468;6319.092048;NA;39495.95555;2887.612225;13925.49844;49385.10559;NA;NA;NA;2081.887949;414.863993;NA;1488.980352;213.8973183;2344.309398;446.1022042;NA;NA;NA;67472.10094;6719.076079;64927.03543;38263.73943;3101.509543;16269.80784;67941.0083;NA;NA;NA
2007.395833;66076.23417;6188.519389;NA;38806.57001;1606.864332;13809.25545;47982.34239;NA;NA;NA;2526.823348;501.2696846;NA;1656.971265;274.9564525;2431.502396;346.5714825;NA;NA;NA;68602.82568;6674.740623;64729.06324;38345.71034;1881.820785;16240.75784;68438.92013;NA;NA;NA
2007.416667;70235.40746;4839.488886;NA;39393.2063;1760.2386;15309.51357;47467.99553;NA;NA;NA;2855.193067;466.8472336;NA;1806.800932;268.8538982;3123.279302;308.0069893;NA;NA;NA;73090.62864;5318.70025;71012.56559;39147.50212;2029.092498;18432.79287;69888.96418;NA;NA;NA
2007.4375;70483.34343;5425.540566;NA;39698.08191;2338.541111;15034.00615;47436.21144;NA;NA;NA;2664.945081;330.8173712;NA;1509.726485;233.6002494;2951.209148;326.3532549;NA;NA;NA;73148.57657;5838.591432;69781.79447;39784.64383;2572.14136;17985.2153;69964.87352;NA;NA;NA
2007.458333;68772.13536;4510.368597;NA;39947.55237;2156.665043;14132.53289;47192.1383;NA;NA;NA;2579.209674;300.5326252;NA;1517.438798;218.5329497;2856.657522;303.9025285;NA;NA;NA;71351.87927;4885.637596;70337.47734;38929.89127;2375.197993;16989.19042;68693.97891;NA;NA;NA
2007.479167;68629.88522;4924.023839;NA;39681.73489;2443.098728;16170.3066;46655.46019;NA;NA;NA;2205.340404;245.3119689;NA;1451.840612;176.1410944;2776.150505;288.1207587;NA;NA;NA;70836.00603;5267.843447;70083.43461;39832.41269;2619.239823;18946.4571;67629.89365;NA;NA;NA
2007.5;68663.6491;5714.275131;NA;37920.77784;2333.879566;14006.36329;46482.14443;NA;NA;NA;2568.912547;520.7494997;NA;1382.439768;245.0181735;2618.458196;270.4202555;NA;NA;NA;71233.58823;6345.880859;69895.4854;40035.5568;2578.897739;16624.82148;69062.97901;NA;NA;NA
2007.520833;68380.01248;6064.393333;NA;36658.13172;2925.808481;14866.55621;46456.7877;NA;NA;NA;2207.076015;395.1912461;NA;1368.605267;207.3877554;2386.911541;287.3609775;NA;NA;NA;70588.29173;6561.46229;68320.49646;42117.49066;3133.196237;17253.46775;69087.38669;NA;NA;NA
2007.541667;67747.2017;4558.074259;NA;35413.43497;2581.621386;13237.33862;46646.63639;NA;NA;NA;2694.309703;460.6417098;NA;1316.842881;229.6033808;2726.423169;291.9004792;NA;NA;NA;70442.89128;5109.453749;66788.16456;41521.56343;2811.224767;15963.76179;70922.07659;NA;NA;NA
2007.5625;70176.39585;4669.546245;NA;35002.76012;2631.081563;13403.95807;46974.85199;NA;NA;NA;2805.389664;459.9462647;NA;1304.409278;244.6159479;2722.932178;310.5501264;NA;NA;NA;72983.34204;5228.284277;65861.05534;42171.20514;2875.697511;16126.89024;71972.36119;NA;NA;NA
2007.583333;70358.43447;4204.936743;NA;33479.52421;2690.580481;12222.08423;48538.71144;NA;NA;NA;2563.322841;431.6822408;NA;1833.057713;223.3326188;2633.932342;440.573458;NA;NA;NA;72923.37605;4627.134566;67866.21466;36826.57501;2913.9131;14856.01657;71490.87294;NA;NA;NA
2007.604167;68110.49005;5093.25862;NA;35400.90494;2677.148691;12402.53233;46872.49735;NA;NA;NA;2632.6663;459.4638295;NA;2097.395022;196.1981351;2635.003191;340.3137195;NA;NA;NA;70744.8373;5534.813649;66821.83126;34433.19781;2873.346826;15037.53552;71542.01483;NA;NA;NA
2007.625;69612.79199;5346.706289;NA;35648.47319;2417.338853;13716.49966;46407.25891;NA;NA;NA;2572.516716;457.0269774;NA;2157.174204;200.0958746;2582.37657;324.381652;NA;NA;NA;72187.05177;5785.33719;67537.51835;34473.41929;2617.434728;16298.87623;72214.52885;NA;NA;NA
2007.645833;71739.3613;4227.570724;NA;35157.33538;2288.022281;14000.12885;46036.978;NA;NA;NA;2680.030579;386.7172901;NA;1903.970468;176.3904422;2895.100683;287.7799769;NA;NA;NA;74421.12964;4595.430314;69409.19316;34215.18733;2464.412724;16895.22954;71816.86954;NA;NA;NA
2007.666667;70759.60843;6027.203474;NA;34269.99546;2494.538552;14846.25545;46476.67879;NA;NA;NA;2611.210245;443.5943474;NA;1822.988794;221.8774095;2697.591794;375.2289867;NA;NA;NA;73372.55113;6451.478497;69858.29669;36393.27318;2716.415961;17543.84724;71876.36902;NA;NA;NA
2007.6875;70057.91986;5975.984061;NA;34599.49555;2826.764551;14388.83882;46827.00478;NA;NA;NA;2348.367841;416.1932129;NA;1822.896161;205.7898334;2536.529716;347.9740102;NA;NA;NA;72408.01486;6372.396327;70688.02484;36254.75249;3032.554385;16925.36853;72045.77324;NA;NA;NA
2007.708333;71095.36337;5938.153679;NA;35479.20755;2424.430621;13706.41427;46442.51343;NA;NA;NA;2606.808301;497.1076557;NA;1836.013511;240.0717377;2632.5082;390.9169347;NA;NA;NA;73703.8451;6415.550414;71236.89623;35366.41875;2664.502358;16338.92247;73057.75198;NA;NA;NA
2007.729167;67198.52237;6218.229917;NA;35924.96007;2221.855182;14567.67944;45640.17498;NA;NA;NA;2263.188367;435.1876201;NA;1875.942138;235.0295132;2246.842295;341.033906;NA;NA;NA;69463.33031;6633.774711;72098.29775;34794.30668;2456.884695;16814.52174;69573.95156;NA;NA;NA
2007.75;70406.91476;5536.555285;NA;35270.62608;2353.842701;13500.26047;45608.33461;NA;NA;NA;2607.66175;471.9862125;NA;2040.418834;234.3728596;2611.837826;298.3679785;NA;NA;NA;73016.14221;5988.966766;73110.43867;34796.39444;2588.21556;16112.09829;72255.26722;NA;NA;NA
2007.770833;71144.03827;5458.166273;NA;35854.44065;2141.16435;12956.8478;46102.47138;NA;NA;NA;2687.001101;457.7193164;NA;2043.301767;223.5212138;2726.25038;274.5462477;NA;NA;NA;73832.46548;5895.369266;72986.07188;34705.54636;2364.685563;15683.09818;68219.5034;NA;NA;NA
2007.791667;69298.29201;5674.173985;NA;36467.14743;2090.450182;14000.71198;46723.68895;NA;NA;NA;2534.774082;463.0812116;NA;2067.538724;229.7979396;2676.908108;296.9394595;NA;NA;NA;71834.35262;6115.797282;73415.3866;34159.29857;2320.248122;16677.62009;71538.32549;NA;NA;NA
2007.8125;70067.04839;5452.074578;NA;37061.31142;1874.026799;12761.64154;45945.00846;NA;NA;NA;2668.656889;500.2047358;NA;2064.737687;307.4569541;2680.250577;282.7802729;NA;NA;NA;72736.85221;5929.879807;72246.66144;34083.50833;2181.483753;15441.89211;71479.32035;NA;NA;NA
2007.833333;70131.61382;6714.829311;NA;37418.96016;2418.13482;15034.8569;46123.35236;NA;NA;NA;2588.32358;457.8979785;NA;2007.510112;239.604677;2554.965393;277.0002636;NA;NA;NA;72720.87518;7149.564011;69408.2674;34701.68996;2657.739496;17589.82229;73477.15334;NA;NA;NA
2007.854167;66490.17268;5624.501261;NA;37908.26008;1638.758157;13685.50145;46325.32171;NA;NA;NA;2585.431486;492.5864711;NA;1922.258724;274.0659685;2757.16918;282.9420091;NA;NA;NA;69076.3328;6093.160681;71280.22501;34279.65399;1912.824125;16442.67063;70000.67596;NA;NA;NA
2007.875;68438.79536;5878.888158;NA;38224.4827;1669.225548;13895.43267;46481.91733;NA;NA;NA;2572.939869;461.4213759;NA;1883.151011;206.5021405;2706.604247;244.7079731;NA;NA;NA;71012.25472;6315.61871;73805.76462;34204.30075;1875.727689;16602.03691;70099.98012;NA;NA;NA
2007.895833;69608.82531;6016.567522;NA;38290.89629;1776.593401;14391.47297;46767.32678;NA;NA;NA;2621.252949;492.5836045;NA;1917.386698;222.665873;2808.737423;240.1128547;NA;NA;NA;72230.34559;6484.192682;71367.36402;34803.64414;1999.259274;17200.21039;72148.50545;NA;NA;NA
2007.916667;69841.70694;5936.171409;NA;38723.14596;1730.907019;14043.44941;46039.68002;NA;NA;NA;2548.875443;516.8733771;NA;2034.165913;249.4491443;2759.53956;223.6860239;NA;NA;NA;72390.59755;6427.81872;83138.84015;36662.08863;1980.356163;16802.98897;72383.1147;NA;NA;NA
2007.9375;67808.44974;5895.219488;NA;39190.89851;1791.603445;13846.76214;45611.82909;NA;NA;NA;2335.415853;389.9061523;NA;2096.09166;250.4792079;2076.685263;212.7271669;NA;NA;NA;70143.6285;6259.63469;81075.98145;35835.80513;2042.082653;15923.4474;70938.94084;NA;NA;NA
2007.958333;72400.92475;6272.604005;NA;38100.88502;1997.564554;14891.3544;45185.91972;NA;NA;NA;2655.146715;514.0107146;NA;2068.714729;257.7287172;2829.412993;222.290781;NA;NA;NA;75055.53795;6760.451199;79630.78418;39673.41794;2255.293271;17720.76739;73499.30055;NA;NA;NA
2007.979167;66058.68243;6264.87614;NA;41131.49769;2109.666666;13844.48163;50568.36201;NA;NA;NA;2265.779927;420.9628861;NA;2496.041225;151.4763434;2182.365529;695.3601558;NA;NA;NA;68323.63242;6659.002936;88410.28484;34079.98184;2261.143009;16026.84716;69570.81428;NA;NA;NA
2008;66959.07197;5306.56945;NA;38692.70635;1791.463357;13773.98277;61237.0085;NA;86314.01527;NA;2361.05598;492.3339935;NA;2128.393906;188.7071071;2643.263469;1581.299478;NA;2901.497136;NA;69319.33775;5787.345487;82062.09772;25772.65392;1980.170464;16417.24624;71312.21504;NA;90896.61546;NA
2008.020833;67975.96905;5341.965884;NA;37832.03726;1518.647409;12925.74161;65981.80929;NA;88358.20659;NA;2729.396145;531.5810424;NA;1305.369887;249.334488;2836.919133;2165.511427;NA;3311.444485;NA;70704.38181;5861.412574;77428.13537;23942.87531;1767.981897;15762.66074;71941.77406;NA;92643.64244;NA
2008.041667;70739.99349;6253.787702;NA;37952.80493;1780.560242;13955.66323;67508.66628;NA;89230.17786;NA;2600.350628;434.7985461;NA;1073.229211;201.5243696;2619.006681;1737.876008;NA;3283.261429;NA;73339.16749;6675.878335;75636.80574;23874.02363;1982.084612;16574.66991;72300.51214;NA;93507.21477;NA
2008.0625;72323.52437;6431.773474;NA;38596.56165;1962.658158;14746.41526;68130.35573;NA;89501.3334;NA;2753.196267;542.0606392;NA;1170.963241;254.0368873;2982.525444;2020.604106;NA;3395.479121;NA;75075.35077;6960.552639;74519.95928;24857.29841;2216.695045;17728.94071;72996.0894;NA;93674.34526;NA
2008.083333;70139.27879;6271.756015;NA;38812.45639;1793.516251;14511.73469;68924.39359;NA;91197.63448;NA;2793.106791;535.1337207;NA;1137.654122;235.4193337;2820.776224;2251.823144;NA;3432.634619;NA;72930.83081;6792.837503;74079.67824;25073.60893;2028.935585;17332.51091;73685.72467;NA;95589.67124;NA
2008.104167;75194.24516;6629.745413;NA;38161.13251;2130.7646;15303.40947;70632.8306;NA;90506.42566;NA;2729.539768;495.1109557;NA;1002.214927;255.2552978;2830.727296;2204.299372;NA;3461.070287;NA;77922.04526;7110.033378;72328.61229;24281.18127;2386.019898;18134.13677;75487.43169;NA;94793.52855;NA
2008.125;70330.61997;6132.287857;NA;38120.6003;2076.182586;14146.7206;69595.59725;NA;90951.4063;NA;2697.061352;500.8426888;NA;1044.061376;255.9255765;2768.536042;2061.169255;NA;3316.20809;NA;73025.75675;6617.536797;69842.06817;24369.28768;2332.108163;16915.25664;73704.56997;NA;94908.72519;NA
2008.145833;70464.87476;5971.090715;NA;37831.34732;1971.387381;13992.53341;69930.83341;NA;90244.89336;NA;2696.291744;498.7141261;NA;1029.757141;251.0279033;2795.64648;2108.495995;NA;3185.415931;NA;73159.14713;6453.797394;68077.39418;24187.94079;2222.415285;16788.17989;73147.62584;NA;94298.85799;NA
2008.166667;68926.06258;6142.522393;NA;36627.32245;2025.364336;14324.131;68324.57828;NA;86534.82167;NA;2627.200381;522.0427429;NA;844.6897286;278.3416598;2670.712919;2102.015599;NA;3178.45619;NA;71551.14878;6648.143991;68730.33028;22703.51777;2303.705995;16994.84392;70453.80646;NA;90407.6033;NA
2008.1875;70017.68393;6150.884131;NA;36447.34118;2023.087941;14538.50805;71305.51164;NA;86803.03759;NA;2391.35318;472.020456;NA;802.0498658;221.1677391;2665.127871;1865.745876;NA;2928.467539;NA;72406.82813;6606.069743;66892.06775;22539.82559;2244.25568;17203.63592;71787.89529;NA;90072.06294;NA
2008.208333;63503.11297;7482.984106;NA;36657.60155;2142.298034;17088.5442;65317.8818;NA;80157.32229;NA;2192.862678;434.197344;NA;818.0083709;211.5025779;2294.574842;1913.146443;NA;2767.482519;NA;65693.84844;7899.957536;65679.97766;22951.1903;2353.800612;19383.11904;67597.76962;NA;83355.00282;NA
2008.229167;65992.09085;7511.244728;NA;35201.88192;2382.619205;16749.48215;64304.60525;NA;79446.57338;NA;1914.949274;380.7206296;NA;736.4037945;178.7775997;2069.436288;1645.331343;NA;2327.982718;NA;67904.99468;7874.352373;64092.93112;21322.89218;2561.396805;18818.91844;66960.62769;NA;82763.96786;NA
2008.25;69040.59296;3923.908982;NA;35328.23097;1516.025419;12551.53707;69137.68351;NA;90008.6075;NA;2940.574669;513.2736957;NA;1230.488406;251.0296381;2989.756204;2346.308418;NA;3593.596494;NA;71979.20394;4419.181496;62425.2643;21658.15776;1767.055057;15541.29327;72714.12192;NA;94358.16631;NA
2008.270833;68948.34705;3015.063252;NA;35171.98433;1194.639823;10278.57895;68545.23751;NA;88399.51172;NA;2835.088286;527.5763401;NA;1055.715604;249.1922521;3064.516034;2364.477534;NA;3433.726677;NA;71781.65185;3524.124229;62198.4446;21564.75173;1443.832075;13343.09498;71699.27665;NA;92224.18752;NA
2008.291667;69647.60056;4024.772066;NA;34625.3586;1555.763502;11642.94994;67581.62646;NA;89636.2685;NA;2582.244807;477.4003969;NA;930.7060259;244.1862438;2841.299643;2279.392305;NA;3347.001425;NA;72228.24206;4483.142919;61671.55146;20933.39148;1799.949746;14484.24958;69950.57908;NA;93434.02635;NA
2008.3125;71415.58241;6190.319202;NA;35417.83396;2361.753082;14614.34911;69772.71993;NA;89828.17578;NA;2722.148483;506.8151962;NA;1032.625937;273.5323623;2812.693357;2276.210406;NA;3407.125034;NA;74136.30779;6677.590672;60622.15358;22072.78632;2635.285444;17427.04246;72217.17856;NA;93729.83317;NA
2008.333333;65893.80134;8171.727808;NA;35594.09172;3411.418939;16219.86686;77509.75884;NA;82673.87896;NA;2188.875659;451.4653579;NA;1026.79095;283.6863531;2376.622277;3128.858235;NA;2577.18926;NA;68081.52145;8603.507283;63419.21652;22485.87687;3695.105292;18596.48913;69377.65148;NA;85904.29201;NA
2008.354167;68816.6882;7932.223402;NA;34938.89201;2616.952079;15972.38569;77317.88572;NA;89767.91392;NA;2516.201992;494.573322;NA;929.2610554;303.75217;2595.53821;3070.511929;NA;3197.267801;NA;71332.0022;8406.968918;61249.28628;21635.98332;2920.704249;18567.9239;71848.71611;NA;93410.65461;NA
2008.375;70368.36629;5350.464455;NA;34386.62986;1536.138119;13363.76009;78119.99704;NA;88692.4203;NA;2947.909611;514.455506;NA;815.8797438;274.7402177;2873.141862;3138.042502;NA;3467.796186;NA;73315.65546;5844.950232;60805.73273;20951.94284;1810.878336;16236.90196;72834.31401;NA;92536.40098;NA
2008.395833;71145.84395;2008.554595;NA;33702.28217;1597.710767;12334.66325;76898.33706;NA;89354.559;NA;2903.383117;147.7295035;NA;978.1832883;285.7553809;3101.852911;3047.061548;NA;3588.277381;NA;74048.92457;2136.125837;58533.68712;20464.02316;1883.466148;15436.51616;73538.78081;NA;93160.85792;NA
2008.416667;67497.19444;-1069.000812;NA;34261.22784;1718.492661;15018.48596;76477.38019;NA;87677.59289;NA;2457.265035;-19.67997002;NA;1113.071222;263.3720721;3074.921044;3006.051611;NA;3290.37795;NA;69954.47493;-1073.203652;57135.92306;21274.89719;1981.864733;18093.40701;69606.07857;NA;91154.24556;NA
2008.4375;65015.33131;3974.667895;NA;34526.97114;1951.379172;15272.17905;76667.01014;NA;86107.9544;NA;2289.341362;253.6586174;NA;816.6108638;195.7045934;2725.725471;3031.383048;NA;3069.923289;NA;67305.00606;4334.576466;55035.88375;21283.19299;2147.083765;17997.90452;69086.93051;NA;89370.15656;NA
2008.458333;68294.30997;4456.08945;NA;34763.45703;2177.188061;14980.03928;76531.96481;NA;86926.02203;NA;2562.66287;296.6842424;NA;823.0917003;220.1583079;2965.97676;3005.760282;NA;3244.15503;NA;70857.60673;4849.340401;54674.50596;21818.01201;2397.346369;17946.01604;70648.77689;NA;90214.38213;NA
2008.479167;67914.22769;4430.571252;NA;34488.4252;2212.641098;14402.34989;76182.72733;NA;87370.74694;NA;2734.911704;348.6432633;NA;758.1189661;239.5935545;2976.075071;2997.275252;NA;3417.43487;NA;70650.07379;4906.705353;53538.74145;21445.3244;2452.234652;17378.42496;69622.43516;NA;90448.70973;NA
